probe_id,user_id,domain,probe_type,required_groups,best_resolved_groups,unresolved_groups_in_best_window,best_window_start_session,best_window_end_session,history_chars,window_char_budget
mdgo_v11_probe_001755,mdgo_v07_sof_user_0014,software,suggestion_rejection_pair,2,0,2,0,231,326919,140000
mdgo_v11_probe_001756,mdgo_v05_fin_user_0015,finance,suggestion_rejection_pair,2,0,2,0,222,337230,140000
mdgo_v11_probe_001757,mdgo_v05_fin_user_0014,finance,triple_asof_interleaved,3,0,3,0,223,339699,140000
mdgo_v11_probe_001758,mdgo_v05_fin_user_0000,finance,dual_asof_reversal,2,0,2,0,227,333457,140000
mdgo_v11_probe_001759,mdgo_v05_fin_user_0018,finance,provenance_weighted_triple,3,0,3,0,227,331045,140000
mdgo_v11_probe_001760,mdgo_v05_fin_user_0022,finance,triple_asof_interleaved,3,0,3,0,219,343225,140000
mdgo_v11_probe_001761,mdgo_v05_fin_user_0010,finance,triple_asof_interleaved,3,0,3,0,230,335012,140000
mdgo_v11_probe_001762,mdgo_v07_sof_user_0011,software,surface_decoy_pair,2,0,2,0,238,325058,140000
mdgo_v11_probe_001763,mdgo_v07_sof_user_0012,software,triple_asof_interleaved,3,0,3,0,236,321909,140000
mdgo_v11_probe_001764,mdgo_v07_sof_user_0011,software,reference_case_reconstruction,3,1,2,112,344,325058,140000
mdgo_v11_probe_001765,mdgo_v05_fin_user_0009,finance,triple_asof_interleaved,3,0,3,0,216,341182,140000
mdgo_v11_probe_001766,mdgo_v05_fin_user_0017,finance,reference_case_reconstruction,3,1,2,123,344,341010,140000
mdgo_v11_probe_001767,mdgo_v05_sof_user_0007,software,triple_asof_interleaved,3,0,3,0,236,321840,140000
mdgo_v11_probe_001768,mdgo_v05_fin_user_0032,finance,scope_temporal_pair,2,0,2,0,223,342639,140000
mdgo_v11_probe_001769,mdgo_v05_sof_user_0006,software,reference_case_reconstruction,3,1,2,182,412,322287,140000
mdgo_v11_probe_001770,mdgo_v05_fin_user_0025,finance,suggestion_rejection_pair,2,0,2,0,232,338920,140000
mdgo_v11_probe_001771,mdgo_v05_fin_user_0008,finance,provenance_weighted_triple,3,0,3,0,229,338243,140000
mdgo_v11_probe_001772,mdgo_v05_fin_user_0003,finance,surface_decoy_pair,2,0,2,0,230,331924,140000
mdgo_v11_probe_001773,mdgo_v07_sof_user_0010,software,reference_case_reconstruction,3,1,2,187,412,329153,140000
mdgo_v11_probe_001774,mdgo_v05_fin_user_0017,finance,dual_asof_reversal,2,0,2,0,217,341010,140000
mdgo_v11_probe_001775,mdgo_v05_fin_user_0019,finance,dual_asof_reversal,2,0,2,0,225,338631,140000
mdgo_v11_probe_001776,mdgo_v05_sof_user_0000,software,surface_decoy_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_001777,mdgo_v05_fin_user_0034,finance,provenance_weighted_triple,3,0,3,0,221,337663,140000
mdgo_v11_probe_001778,mdgo_v05_sof_user_0005,software,triple_asof_interleaved,3,0,3,0,239,318937,140000
mdgo_v11_probe_001779,mdgo_v05_fin_user_0031,finance,dual_asof_reversal,2,0,2,0,224,338178,140000
mdgo_v11_probe_001780,mdgo_v05_fin_user_0004,finance,dual_asof_reversal,2,0,2,0,226,332730,140000
mdgo_v11_probe_001781,mdgo_v05_fin_user_0028,finance,triple_asof_interleaved,3,0,3,0,219,335276,140000
mdgo_v11_probe_001782,mdgo_v05_fin_user_0013,finance,dual_asof_reversal,2,0,2,0,217,345552,140000
mdgo_v11_probe_001783,mdgo_v05_fin_user_0012,finance,provenance_weighted_triple,3,0,3,0,224,334218,140000
mdgo_v11_probe_001784,mdgo_v05_fin_user_0018,finance,surface_decoy_pair,2,0,2,0,227,331045,140000
mdgo_v11_probe_001785,mdgo_v05_fin_user_0000,finance,triple_asof_interleaved,3,0,3,0,227,333457,140000
mdgo_v11_probe_001786,mdgo_v05_fin_user_0002,finance,dual_asof_reversal,2,0,2,0,225,339141,140000
mdgo_v11_probe_001787,mdgo_v05_fin_user_0005,finance,suggestion_rejection_pair,2,0,2,0,231,328129,140000
mdgo_v11_probe_001788,mdgo_v05_fin_user_0018,finance,surface_decoy_pair,2,0,2,0,227,331045,140000
mdgo_v11_probe_001789,mdgo_v07_sof_user_0016,software,triple_asof_interleaved,3,0,3,0,233,324189,140000
mdgo_v11_probe_001790,mdgo_v05_fin_user_0020,finance,suggestion_rejection_pair,2,0,2,0,232,328930,140000
mdgo_v11_probe_001791,mdgo_v05_fin_user_0031,finance,reference_case_reconstruction,3,1,2,196,412,338178,140000
mdgo_v11_probe_001792,mdgo_v05_fin_user_0009,finance,triple_asof_interleaved,3,0,3,0,216,341182,140000
mdgo_v11_probe_001793,mdgo_v05_sof_user_0007,software,suggestion_rejection_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_001794,mdgo_v05_fin_user_0031,finance,surface_decoy_pair,2,0,2,0,224,338178,140000
mdgo_v11_probe_001795,mdgo_v05_fin_user_0026,finance,triple_asof_interleaved,3,0,3,0,231,330059,140000
mdgo_v11_probe_001796,mdgo_v05_fin_user_0003,finance,provenance_weighted_triple,3,0,3,0,230,331924,140000
mdgo_v11_probe_001797,mdgo_v05_fin_user_0033,finance,suggestion_rejection_pair,2,0,2,0,230,330817,140000
mdgo_v11_probe_001798,mdgo_v05_fin_user_0004,finance,dual_asof_reversal,2,0,2,0,226,332730,140000
mdgo_v11_probe_001799,mdgo_v05_fin_user_0005,finance,triple_asof_interleaved,3,0,3,0,231,328129,140000
mdgo_v11_probe_001800,mdgo_v07_sof_user_0011,software,dual_asof_reversal,2,0,2,0,238,325058,140000
mdgo_v11_probe_001801,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_001802,mdgo_v05_fin_user_0002,finance,dual_asof_reversal,2,0,2,0,225,339141,140000
mdgo_v11_probe_001803,mdgo_v05_sof_user_0007,software,surface_decoy_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_001804,mdgo_v05_fin_user_0020,finance,triple_asof_interleaved,3,0,3,0,232,328930,140000
mdgo_v11_probe_001805,mdgo_v05_fin_user_0017,finance,suggestion_rejection_pair,2,0,2,0,217,341010,140000
mdgo_v11_probe_001806,mdgo_v07_sof_user_0012,software,triple_asof_interleaved,3,0,3,0,236,321909,140000
mdgo_v11_probe_001807,mdgo_v05_fin_user_0021,finance,suggestion_rejection_pair,2,0,2,0,232,333807,140000
mdgo_v11_probe_001808,mdgo_v07_sof_user_0017,software,triple_asof_interleaved,3,0,3,0,232,325699,140000
mdgo_v11_probe_001809,mdgo_v05_sof_user_0008,software,dual_asof_reversal,2,0,2,0,239,318483,140000
mdgo_v11_probe_001810,mdgo_v05_fin_user_0025,finance,triple_asof_interleaved,3,0,3,0,232,338920,140000
mdgo_v11_probe_001811,mdgo_v05_fin_user_0028,finance,triple_asof_interleaved,3,0,3,0,219,335276,140000
mdgo_v11_probe_001812,mdgo_v05_fin_user_0015,finance,reference_case_reconstruction,3,1,2,122,345,337230,140000
mdgo_v11_probe_001813,mdgo_v05_fin_user_0010,finance,reference_case_reconstruction,3,1,2,192,412,335012,140000
mdgo_v11_probe_001814,mdgo_v05_fin_user_0014,finance,triple_asof_interleaved,3,0,3,0,223,339699,140000
mdgo_v11_probe_001815,mdgo_v05_fin_user_0014,finance,surface_decoy_pair,2,0,2,0,223,339699,140000
mdgo_v11_probe_001816,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_001817,mdgo_v05_fin_user_0020,finance,dual_asof_reversal,2,0,2,0,232,328930,140000
mdgo_v11_probe_001818,mdgo_v05_fin_user_0008,finance,dual_asof_reversal,2,0,2,0,229,338243,140000
mdgo_v11_probe_001819,mdgo_v05_fin_user_0007,finance,suggestion_rejection_pair,2,0,2,0,227,337224,140000
mdgo_v11_probe_001820,mdgo_v05_fin_user_0000,finance,dual_asof_reversal,2,0,2,0,227,333457,140000
mdgo_v11_probe_001821,mdgo_v05_fin_user_0013,finance,suggestion_rejection_pair,2,0,2,0,217,345552,140000
mdgo_v11_probe_001822,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_001823,mdgo_v05_fin_user_0013,finance,triple_asof_interleaved,3,0,3,0,217,345552,140000
mdgo_v11_probe_001824,mdgo_v05_fin_user_0013,finance,surface_decoy_pair,2,0,2,0,217,345552,140000
mdgo_v11_probe_001825,mdgo_v05_fin_user_0001,finance,dual_asof_reversal,2,0,2,0,226,338269,140000
mdgo_v11_probe_001826,mdgo_v05_fin_user_0021,finance,reference_case_reconstruction,3,1,2,121,344,333807,140000
mdgo_v11_probe_001827,mdgo_v05_fin_user_0021,finance,surface_decoy_pair,2,0,2,0,232,333807,140000
mdgo_v11_probe_001828,mdgo_v05_sof_user_0001,software,triple_asof_interleaved,3,0,3,0,234,322282,140000
mdgo_v11_probe_001829,mdgo_v05_fin_user_0034,finance,scope_temporal_pair,2,0,2,0,221,337663,140000
mdgo_v11_probe_001830,mdgo_v05_fin_user_0028,finance,suggestion_rejection_pair,2,0,2,0,219,335276,140000
mdgo_v11_probe_001831,mdgo_v07_sof_user_0010,software,triple_asof_interleaved,3,0,3,0,227,329153,140000
mdgo_v11_probe_001832,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_001833,mdgo_v05_fin_user_0006,finance,reference_case_reconstruction,3,1,2,197,412,336433,140000
mdgo_v11_probe_001834,mdgo_v05_fin_user_0020,finance,surface_decoy_pair,2,0,2,0,232,328930,140000
mdgo_v11_probe_001835,mdgo_v05_fin_user_0012,finance,reference_case_reconstruction,3,1,2,194,413,334218,140000
mdgo_v11_probe_001836,mdgo_v05_fin_user_0011,finance,dual_asof_reversal,2,0,2,0,229,333048,140000
mdgo_v11_probe_001837,mdgo_v07_sof_user_0013,software,dual_asof_reversal,2,0,2,0,245,316556,140000
mdgo_v11_probe_001838,mdgo_v05_sof_user_0008,software,dual_asof_reversal,2,0,2,0,239,318483,140000
mdgo_v11_probe_001839,mdgo_v05_fin_user_0029,finance,surface_decoy_pair,2,0,2,0,227,332408,140000
mdgo_v11_probe_001840,mdgo_v05_fin_user_0005,finance,provenance_weighted_triple,3,0,3,0,231,328129,140000
mdgo_v11_probe_001841,mdgo_v05_fin_user_0024,finance,triple_asof_interleaved,3,0,3,0,226,340270,140000
mdgo_v11_probe_001842,mdgo_v05_fin_user_0006,finance,triple_asof_interleaved,3,0,3,0,224,336433,140000
mdgo_v11_probe_001843,mdgo_v07_sof_user_0009,software,reference_case_reconstruction,3,1,2,187,413,322372,140000
mdgo_v11_probe_001844,mdgo_v07_sof_user_0013,software,surface_decoy_pair,2,0,2,0,245,316556,140000
mdgo_v11_probe_001845,mdgo_v05_fin_user_0024,finance,triple_asof_interleaved,3,0,3,0,226,340270,140000
mdgo_v11_probe_001846,mdgo_v07_sof_user_0010,software,surface_decoy_pair,2,0,2,0,227,329153,140000
mdgo_v11_probe_001847,mdgo_v05_fin_user_0005,finance,surface_decoy_pair,2,0,2,0,231,328129,140000
mdgo_v11_probe_001848,mdgo_v05_fin_user_0013,finance,dual_asof_reversal,2,0,2,0,217,345552,140000
mdgo_v11_probe_001849,mdgo_v05_sof_user_0008,software,suggestion_rejection_pair,2,0,2,0,239,318483,140000
mdgo_v11_probe_001850,mdgo_v07_sof_user_0012,software,dual_asof_reversal,2,0,2,0,236,321909,140000
mdgo_v11_probe_001851,mdgo_v05_fin_user_0025,finance,dual_asof_reversal,2,0,2,0,232,338920,140000
mdgo_v11_probe_001852,mdgo_v05_sof_user_0003,software,surface_decoy_pair,2,0,2,0,242,314399,140000
mdgo_v11_probe_001853,mdgo_v05_fin_user_0015,finance,triple_asof_interleaved,3,0,3,0,222,337230,140000
mdgo_v11_probe_001854,mdgo_v05_fin_user_0030,finance,suggestion_rejection_pair,2,0,2,0,220,337818,140000
mdgo_v11_probe_001855,mdgo_v05_sof_user_0008,software,dual_asof_reversal,2,0,2,0,239,318483,140000
mdgo_v11_probe_001856,mdgo_v05_fin_user_0004,finance,surface_decoy_pair,2,0,2,0,226,332730,140000
mdgo_v11_probe_001857,mdgo_v05_sof_user_0007,software,surface_decoy_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_001858,mdgo_v05_sof_user_0001,software,provenance_weighted_triple,3,0,3,0,234,322282,140000
mdgo_v11_probe_001859,mdgo_v05_fin_user_0035,finance,surface_decoy_pair,2,0,2,0,230,332598,140000
mdgo_v11_probe_001860,mdgo_v05_fin_user_0000,finance,provenance_weighted_triple,3,0,3,0,227,333457,140000
mdgo_v11_probe_001861,mdgo_v05_fin_user_0013,finance,dual_asof_reversal,2,0,2,0,217,345552,140000
mdgo_v11_probe_001862,mdgo_v07_sof_user_0017,software,triple_asof_interleaved,3,0,3,0,232,325699,140000
mdgo_v11_probe_001863,mdgo_v05_fin_user_0014,finance,dual_asof_reversal,2,0,2,0,223,339699,140000
mdgo_v11_probe_001864,mdgo_v05_fin_user_0008,finance,dual_asof_reversal,2,0,2,0,229,338243,140000
mdgo_v11_probe_001865,mdgo_v05_sof_user_0000,software,reference_case_reconstruction,3,1,2,175,412,311624,140000
mdgo_v11_probe_001866,mdgo_v05_fin_user_0024,finance,dual_asof_reversal,2,0,2,0,226,340270,140000
mdgo_v11_probe_001867,mdgo_v07_sof_user_0016,software,triple_asof_interleaved,3,0,3,0,233,324189,140000
mdgo_v11_probe_001868,mdgo_v05_fin_user_0022,finance,dual_asof_reversal,2,0,2,0,219,343225,140000
mdgo_v11_probe_001869,mdgo_v05_fin_user_0017,finance,surface_decoy_pair,2,0,2,0,217,341010,140000
mdgo_v11_probe_001870,mdgo_v05_sof_user_0002,software,reference_case_reconstruction,3,1,2,112,344,323038,140000
mdgo_v11_probe_001871,mdgo_v05_fin_user_0026,finance,triple_asof_interleaved,3,0,3,0,231,330059,140000
mdgo_v11_probe_001872,mdgo_v05_fin_user_0033,finance,reference_case_reconstruction,3,1,2,120,344,330817,140000
mdgo_v11_probe_001873,mdgo_v05_fin_user_0005,finance,surface_decoy_pair,2,0,2,0,231,328129,140000
mdgo_v11_probe_001874,mdgo_v05_fin_user_0017,finance,reference_case_reconstruction,3,1,2,123,344,341010,140000
mdgo_v11_probe_001875,mdgo_v05_fin_user_0024,finance,dual_asof_reversal,2,0,2,0,226,340270,140000
mdgo_v11_probe_001876,mdgo_v05_fin_user_0027,finance,triple_asof_interleaved,3,0,3,0,220,342331,140000
mdgo_v11_probe_001877,mdgo_v05_sof_user_0001,software,triple_asof_interleaved,3,0,3,0,234,322282,140000
mdgo_v11_probe_001878,mdgo_v05_fin_user_0010,finance,suggestion_rejection_pair,2,0,2,0,230,335012,140000
mdgo_v11_probe_001879,mdgo_v05_fin_user_0019,finance,triple_asof_interleaved,3,0,3,0,225,338631,140000
mdgo_v11_probe_001880,mdgo_v07_sof_user_0011,software,dual_asof_reversal,2,0,2,0,238,325058,140000
mdgo_v11_probe_001881,mdgo_v05_fin_user_0023,finance,triple_asof_interleaved,3,0,3,0,228,336961,140000
mdgo_v11_probe_001882,mdgo_v05_fin_user_0020,finance,surface_decoy_pair,2,0,2,0,232,328930,140000
mdgo_v11_probe_001883,mdgo_v05_fin_user_0015,finance,dual_asof_reversal,2,0,2,0,222,337230,140000
mdgo_v11_probe_001884,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_001885,mdgo_v07_sof_user_0013,software,suggestion_rejection_pair,2,0,2,0,245,316556,140000
mdgo_v11_probe_001886,mdgo_v05_fin_user_0029,finance,triple_asof_interleaved,3,0,3,0,227,332408,140000
mdgo_v11_probe_001887,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_001888,mdgo_v05_fin_user_0009,finance,provenance_weighted_triple,3,0,3,0,216,341182,140000
mdgo_v11_probe_001889,mdgo_v05_fin_user_0010,finance,triple_asof_interleaved,3,0,3,0,230,335012,140000
mdgo_v11_probe_001890,mdgo_v05_fin_user_0003,finance,triple_asof_interleaved,3,0,3,0,230,331924,140000
mdgo_v11_probe_001891,mdgo_v05_fin_user_0013,finance,triple_asof_interleaved,3,0,3,0,217,345552,140000
mdgo_v11_probe_001892,mdgo_v05_fin_user_0011,finance,suggestion_rejection_pair,2,0,2,0,229,333048,140000
mdgo_v11_probe_001893,mdgo_v05_fin_user_0033,finance,surface_decoy_pair,2,0,2,0,230,330817,140000
mdgo_v11_probe_001894,mdgo_v07_sof_user_0017,software,triple_asof_interleaved,3,0,3,0,232,325699,140000
mdgo_v11_probe_001895,mdgo_v05_fin_user_0016,finance,dual_asof_reversal,2,0,2,0,225,332320,140000
mdgo_v11_probe_001896,mdgo_v05_sof_user_0000,software,surface_decoy_pair,2,0,2,0,239,311624,140000
mdgo_v11_probe_001897,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_001898,mdgo_v05_fin_user_0008,finance,reference_case_reconstruction,3,1,2,122,344,338243,140000
mdgo_v11_probe_001899,mdgo_v07_sof_user_0009,software,triple_asof_interleaved,3,0,3,0,235,322372,140000
mdgo_v11_probe_001900,mdgo_v07_sof_user_0010,software,dual_asof_reversal,2,0,2,0,227,329153,140000
mdgo_v11_probe_001901,mdgo_v05_fin_user_0012,finance,reference_case_reconstruction,3,1,2,194,413,334218,140000
mdgo_v11_probe_001902,mdgo_v05_sof_user_0008,software,dual_asof_reversal,2,0,2,0,239,318483,140000
mdgo_v11_probe_001903,mdgo_v05_fin_user_0010,finance,reference_case_reconstruction,3,1,2,192,412,335012,140000
mdgo_v11_probe_001904,mdgo_v07_sof_user_0012,software,surface_decoy_pair,2,0,2,0,236,321909,140000
mdgo_v11_probe_001905,mdgo_v05_fin_user_0023,finance,dual_asof_reversal,2,0,2,0,228,336961,140000
mdgo_v11_probe_001906,mdgo_v05_fin_user_0019,finance,dual_asof_reversal,2,0,2,0,225,338631,140000
mdgo_v11_probe_001907,mdgo_v07_sof_user_0012,software,triple_asof_interleaved,3,0,3,0,236,321909,140000
mdgo_v11_probe_001908,mdgo_v05_fin_user_0034,finance,triple_asof_interleaved,3,0,3,0,221,337663,140000
mdgo_v11_probe_001909,mdgo_v05_fin_user_0009,finance,suggestion_rejection_pair,2,0,2,0,216,341182,140000
mdgo_v11_probe_001910,mdgo_v05_fin_user_0028,finance,surface_decoy_pair,2,0,2,0,219,335276,140000
mdgo_v11_probe_001911,mdgo_v05_fin_user_0020,finance,dual_asof_reversal,2,0,2,0,232,328930,140000
mdgo_v11_probe_001912,mdgo_v05_fin_user_0030,finance,triple_asof_interleaved,3,0,3,0,220,337818,140000
mdgo_v11_probe_001913,mdgo_v05_fin_user_0031,finance,triple_asof_interleaved,3,0,3,0,224,338178,140000
mdgo_v11_probe_001914,mdgo_v05_sof_user_0006,software,suggestion_rejection_pair,2,0,2,0,233,322287,140000
mdgo_v11_probe_001915,mdgo_v05_sof_user_0006,software,dual_asof_reversal,2,0,2,0,233,322287,140000
mdgo_v11_probe_001916,mdgo_v05_sof_user_0005,software,suggestion_rejection_pair,2,0,2,0,239,318937,140000
mdgo_v11_probe_001917,mdgo_v05_fin_user_0031,finance,surface_decoy_pair,2,0,2,0,224,338178,140000
mdgo_v11_probe_001918,mdgo_v05_sof_user_0002,software,suggestion_rejection_pair,2,0,2,0,237,323038,140000
mdgo_v11_probe_001919,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_001920,mdgo_v05_sof_user_0007,software,suggestion_rejection_pair,2,0,2,0,236,321840,140000
mdgo_v11_probe_001921,mdgo_v05_sof_user_0000,software,triple_asof_interleaved,3,0,3,0,239,311624,140000
mdgo_v11_probe_001922,mdgo_v05_fin_user_0027,finance,surface_decoy_pair,2,0,2,0,220,342331,140000
mdgo_v11_probe_001923,mdgo_v07_sof_user_0009,software,triple_asof_interleaved,3,0,3,0,235,322372,140000
mdgo_v11_probe_001924,mdgo_v05_fin_user_0020,finance,surface_decoy_pair,2,0,2,0,232,328930,140000
mdgo_v11_probe_001925,mdgo_v07_sof_user_0009,software,surface_decoy_pair,2,0,2,0,235,322372,140000
mdgo_v11_probe_001926,mdgo_v07_sof_user_0012,software,surface_decoy_pair,2,0,2,0,236,321909,140000
mdgo_v11_probe_001927,mdgo_v07_sof_user_0009,software,dual_asof_reversal,2,0,2,0,235,322372,140000
mdgo_v11_probe_001928,mdgo_v05_fin_user_0006,finance,surface_decoy_pair,2,0,2,0,224,336433,140000
mdgo_v11_probe_001929,mdgo_v07_sof_user_0011,software,triple_asof_interleaved,3,0,3,0,238,325058,140000
mdgo_v11_probe_001930,mdgo_v05_fin_user_0032,finance,triple_asof_interleaved,3,0,3,0,223,342639,140000
mdgo_v11_probe_001931,mdgo_v05_fin_user_0033,finance,reference_case_reconstruction,3,1,2,193,412,330817,140000
mdgo_v11_probe_001932,mdgo_v05_fin_user_0005,finance,dual_asof_reversal,2,0,2,0,231,328129,140000
mdgo_v11_probe_001933,mdgo_v05_sof_user_0003,software,triple_asof_interleaved,3,0,3,0,242,314399,140000
mdgo_v11_probe_001934,mdgo_v07_sof_user_0009,software,triple_asof_interleaved,3,0,3,0,235,322372,140000
mdgo_v11_probe_001935,mdgo_v05_fin_user_0027,finance,reference_case_reconstruction,3,1,2,196,412,342331,140000
mdgo_v11_probe_001936,mdgo_v07_sof_user_0016,software,suggestion_rejection_pair,2,0,2,0,233,324189,140000
mdgo_v11_probe_001937,mdgo_v05_fin_user_0004,finance,reference_case_reconstruction,3,1,2,191,412,332730,140000
mdgo_v11_probe_001938,mdgo_v05_sof_user_0002,software,scope_temporal_pair,2,0,2,0,237,323038,140000
mdgo_v11_probe_001939,mdgo_v05_fin_user_0034,finance,triple_asof_interleaved,3,0,3,0,221,337663,140000
mdgo_v11_probe_001940,mdgo_v05_fin_user_0028,finance,reference_case_reconstruction,3,1,2,123,344,335276,140000
mdgo_v11_probe_001941,mdgo_v05_fin_user_0003,finance,dual_asof_reversal,2,0,2,0,230,331924,140000
mdgo_v11_probe_001942,mdgo_v05_fin_user_0020,finance,dual_asof_reversal,2,0,2,0,232,328930,140000
mdgo_v11_probe_001943,mdgo_v05_fin_user_0022,finance,suggestion_rejection_pair,2,0,2,0,219,343225,140000
mdgo_v11_probe_001944,mdgo_v05_fin_user_0002,finance,triple_asof_interleaved,3,0,3,0,225,339141,140000
mdgo_v11_probe_001945,mdgo_v07_sof_user_0015,software,reference_case_reconstruction,3,1,2,182,412,313659,140000
mdgo_v11_probe_001946,mdgo_v05_fin_user_0003,finance,triple_asof_interleaved,3,0,3,0,230,331924,140000
mdgo_v11_probe_001947,mdgo_v05_sof_user_0004,software,triple_asof_interleaved,3,0,3,0,236,322411,140000
mdgo_v11_probe_001948,mdgo_v05_fin_user_0029,finance,reference_case_reconstruction,3,1,2,118,344,332408,140000
mdgo_v11_probe_001949,mdgo_v05_sof_user_0006,software,suggestion_rejection_pair,2,0,2,0,233,322287,140000
mdgo_v11_probe_001950,mdgo_v05_fin_user_0032,finance,surface_decoy_pair,2,0,2,0,223,342639,140000
mdgo_v11_probe_001951,mdgo_v07_sof_user_0009,software,suggestion_rejection_pair,2,0,2,0,235,322372,140000
mdgo_v11_probe_001952,mdgo_v05_fin_user_0006,finance,triple_asof_interleaved,3,0,3,0,224,336433,140000
mdgo_v11_probe_001953,mdgo_v05_fin_user_0012,finance,reference_case_reconstruction,3,1,2,194,413,334218,140000
